"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN25LA132","ACC","199903","2025-03-22T11:15:00Z","Russellville","Arkansas","United States",,"N39158","6438","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.258380000000002","-93.098788999999996","TAYLORCRAFT","BC12-D","AIR","RUE","RUSSELLVILLE RGNL","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199903/pdf"
"ERA25FA154","ACC","199896","2025-03-22T09:25:00Z","Zellwood","Florida","United States",,"N8548U","AT4-005","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"28.735053000000001","-81.634320000000002","AERO SP Z O O","AT-4 LSA","AIR","X61","BOB WHITE FLD","false","1",,,"PERS","091","Substantial","VMC",,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199896/pdf"
"ERA25LA156","ACC","199910","2025-03-21T15:53:00Z","Chamblee","Georgia","United States",,"N5QV","3098","false","Aviation","",,,"Serious","0","1","1","2",,,,,"33.876002","-84.302030999999999","BELL","206","HELI","PDK","Dekalb-Peachtree Airport","false","1",,,"AOBV","091","Substantial","VMC","HELICOPTERS INC","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199910/pdf"
"ERA25LA153","ACC","199894","2025-03-21T11:30:00Z","Anderson","South Carolina","United States",,"N8339Y","30-1485","false","Aviation","",,,"None","0","0","0","0","0",,,,"34.494587000000003","-82.709380999999993","PIPER","PA-30","AIR","AND","ANDERSON RGNL","false","2",,,"INST","091","Substantial","VMC","PIOS PARTNERS LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199894/pdf"
"GAA25WA139","ACC","200026","2025-03-21T04:00:00Z","Northhampton","Other Foreign","Australia",,"VH-WWU",,"false","Aviation","",,,"Fatal","1","0","0","1",,,,,,,"CESSNA","150m",,,,"false",,,,,,,,,"Unknown","N/A",,,"","None"
"GAA25WA129","ACC","199951","2025-03-20T20:00:00Z","Dos Ríos",,"Mexico",,"N511VA","RN023","false","Aviation","",,,"None","0","0","0","0",,,,,"18.9544","-97.024000000000001","MCDONNELL DOUGLAS HELICOPTER","600","HELI",,,"false","1",,,,"NUSN","Substantial",,,"Maneuvering","N/A",,"Prelim","","None"
"ERA25LA152","ACC","199892","2025-03-20T17:30:00Z","Birdsboro","Pennsylvania","United States",,"N4224L",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"MAULE","M7",,,,"false",,,,"PERS","091",,"VMC",,"Landing","In work",,,"",""
"CEN25LA134","ACC","199905","2025-03-20T15:50:00Z","Denton","Texas","United States",,"N68332","15285326","false","Aviation","",,,"None","0","0","0","0","0",,,,"33.201960999999997","-97.199096999999995","CESSNA","152","AIR","DTO","Denton Enterprise Airport","false","1",,,"INST","091","Substantial",,"US Aviation Group, LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199905/pdf"
"ERA25FA151","ACC","199890","2025-03-20T14:30:00Z","LaFayette","Georgia","United States",,"N969SS","2157","false","Aviation","",,,"Fatal","2","0","0","2","0",,,,"34.692360999999998","-85.288899999999998","CIRRUS DESIGN CORP","SR22","AIR","9A5","BARWICK LAFAYETTE","false","1",,,"INST","091","Destroyed","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199890/pdf"
"ANC25LA026","ACC","199891","2025-03-20T14:00:00Z","Kenai","Alaska","United States",,"N2527B","48-507","false","Aviation","",,,"None","0","0","0","0",,,,,"60.559925","-151.16719000000001","AERONCA","7CCM","AIR","ENA",,"false","1",,,"PERS","091","Substantial","VMC",,"Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199891/pdf"
"WPR25LA115","ACC","199898","2025-03-20T13:00:00Z","Murrieta","California","United States",,"N157P","RSUK-V00548","false","Aviation","",,,"Minor","0","0","1","1",,,,,"33.584000000000003","-117.125","ROTORSPORT UK LTD","CAVALON","GYRO","F70",,"false","1",,,"PERS","091","Substantial","VMC",,"Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199898/pdf"
"CEN25LA133","ACC","199904","2025-03-20T12:40:00Z","Liberal","Kansas","United States",,"N38871","28R-7703281","false","Aviation","",,,"None","0","0","0","0","0",,,,"37.043920999999997","-100.95996","PIPER","PA-28R-201T","AIR","LBL",,"false","1",,,"PERS","091","Substantial",,"ARROW BLUE N38871 LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199904/pdf"
"DCA25LA163","INC","199887","2025-03-20T04:00:00Z","Orlando","Florida","United States",,"N8315C",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","737-8H4",,,,"false",,,,,"121",,,"SOUTHWEST AIRLINES CO","Takeoff","In work",,,"",""
"CEN25LA135","ACC","199906","2025-03-19T14:31:00Z","Grenada","Mississippi","United States",,"N4455B","TC-2203","false","Aviation","",,,"Minor","0","0","2","2","0",,,,"33.832444000000002","-89.798167000000007","BEECH","95-B55 (T42A)","AIR","GNF","GRENADA MUNI","false","2",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199906/pdf"
"WPR25LA116","ACC","199899","2025-03-19T12:36:00Z","Sheridan","Wyoming","United States",,"N990BH","265","false","Aviation","",,,"None","0","0","0","0","0",,,,"44","-106","BOEING OF CANADA/DEHAV DIV","DHC-8-106","AIR","SHR",,"false","2",,,"INST","091","Substantial","VMC","BIG HORN AIRWAYS INC","Taxi","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199899/pdf"
"WPR25FA114","ACC","199881","2025-03-19T12:28:00Z","Mountain Home Park","Washington","United States",,"N23SD","811","false","Aviation","",,,"Fatal","1","0","0","1",,,,,"46.236369000000003","-117.93526","BELL","206B II","HELI",,,"false","1",,,"AAPL","137","Substantial","VMC","NORTH WIND AVIATION LLC","Enroute","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199881/pdf"
"WPR25LA117","ACC","199901","2025-03-19T10:30:00Z","Henderson","Nevada","United States",,"N171M","4636841","false","Aviation","",,,"None","0","0","0","0","0",,,,"35.974527000000002","-115.13557","PIPER","PA 46-350P","AIR","HND","Henderson Executive Airport","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199901/pdf"
"ERA25LA149","ACC","199886","2025-03-19T08:21:00Z","Miami","Florida","United States",,"N62PT","16200137","false","Aviation","",,,"None","0","0","0","0","0",,,,"25.653777000000002","-80.432866000000004","CESSNA AIRCRAFT CO","162","AIR","TMB","Miami Executive Airport","false","1",,,"INST","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199886/pdf"
"GAA25WA123","INC","199919","2025-03-18T14:30:00Z","Raul Soares","Other Foreign","Brazil",,"PT-YEL",,"false","Aviation","",,,"None","0","0","0","0","0",,,,"-19.913333000000002","-42.336388999999997","BELL","206","HELI",,,"false",,,,,"NUSC","Minor",,"HELISUL TÁXI AÉREO LTDA","Enroute","N/A",,"Prelim","","None"
"GAA25WA131","ACC","199969","2025-03-18T13:04:00Z","Gloucester","Other Foreign","United Kingdom",,"G-BYLZ",,"false","Aviation","",,,"None","0","0","0","0","0",,,,,,"Cozy","MK IV",,,,"false",,,,"PERS","NUSN",,,,"Approach","N/A",,,"","None"
"ERA25LA147","ACC","199875","2025-03-18T10:46:00Z","Palmetto","Florida","United States",,"N1369E","7AC-4930","false","Aviation","",,,"Serious","0","2","0","2","0",,,,"27.642633","-82.522389000000004","CHAMPION","7AC","AIR","48X","MANATEE","false","1",,,"INST","091","Substantial",,,"Takeoff","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199875/pdf"
"GAA25WA115","ACC","199880","2025-03-18T00:35:00Z","Coxen Hole",,"Honduras",,"HR-AYW",,"false","Aviation","",,,,"0","0","0","0",,,,,,,"JetstreaM","32",,,,"false",,,,,,,,,"Initial Climb","N/A",,,"","None"
"CEN25LA126","ACC","199864","2025-03-16T17:41:00Z","Engelwood","Colorado","United States",,"N7987R","D-8975","false","Aviation","",,,"None","0","0","0","0","0",,,,"39.570118999999998","-104.84929","BEECH","V35","AIR","APA","Centennial Airport","false","1",,,"PERS","091","Substantial","VMC","Hopeful Monster LLC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199864/pdf"
"DCA25WA166","OCC","199916","2025-03-16T15:00:00Z","London",,"United Kingdom",,"G-ZBLI",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"BOEING","787",,,,"false",,,,,"129",,,"British Airways","Pushback/Tow","N/A",,,"","None"
"CEN25LA131","ACC","199879","2025-03-16T14:50:00Z","Frankston","Texas","United States",,"N4672F","P206-0272","false","Aviation","",,,"None","0","0","0","0","0",,,,"32.08175","-95.452502999999993","CESSNA","P206A","AIR","T25","Aero Estates Airport","false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199879/pdf"
"WPR25LA122","ACC","199926","2025-03-16T14:24:00Z","Helena","Montana","United States",,"N513JM","LJ-1274","false","Aviation","",,,"None","0","0","0","0",,,,,"46.606721999999998","-111.98327","BEECH","C90A","AIR","HLN","Helena Regional Airport","false","2",,"NSCH","OWRK","091","Substantial","VMC","BANK OF UTAH TRUSTEE","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199926/pdf"
"ANC25LA025","ACC","199877","2025-03-16T14:15:00Z","Fairbanks","Alaska","United States",,"N7274T","46874","false","Aviation","",,,"Minor","0","0","1","1",,,,,"64.786555000000007","-147.89818","CESSNA","172A","AIR","FAI","Fairbanks International","false","1",,,"PERS","091","Substantial",,,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199877/pdf"
"CEN25LA128","ACC","199867","2025-03-16T13:00:00Z","Rusk","Texas","United States",,"N52243","172S9145","false","Aviation","",,,"None","0","0","0","0","0",,,,"31.868819999999999","-95.216988000000001","CESSNA","172S","AIR","JSO",,"false","1",,,"PERS","091","Substantial",,"SKYMATES INC","Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199867/pdf"
"DCA25LA161","INC","199883","2025-03-16T04:00:00Z","Queens","New York","United States",,"N185GJ",,"false","Aviation","",,,,,,,,,,,,,,"BOMBARDIER INC","CL-600-2D24",,,,"false",,,"SCHD",,"121",,,"Endeavor Air","Landing","In work",,,"",""
"WPR25LA113","ACC","199874","2025-03-15T21:00:00Z","Van Nuys","California","United States",,"N994WY","TE-1001","false","Aviation","",,,"Minor","0","0","1","1",,,,,"34.209806","-118.48997","BEECH","E-55","AIR","VNY","Van Nuys Airport","false","2",,,"INST","091","Substantial","VMC","INTERNATIONAL AIR SERVICE INC TRUSTEE","Approach","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199874/pdf"
"CEN25LA129","ACC","199868","2025-03-15T16:41:00Z","Kiowa","Colorado","United States",,"N237DB","11-045","false","Aviation","",,,"None","0","0","0","0","0",,,,"39.375664","-104.4646","STEMME GMBH & CO","S10-VT","GLI",,,"false","1",,,"PERS","091","Substantial",,,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199868/pdf"
"CEN25FA124","ACC","199861","2025-03-15T15:00:00Z","Danville","Virginia","United States",,"N331ES","1067","false","Aviation","",,,"Fatal","1","0","0","1","0",,,,"36.649272000000003","-79.494057999999995","ROBINSON HELICOPTER","R44","HELI","N/A",,"false","1",,,"PERS","091","Destroyed","IMC",,"Initial Climb","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199861/pdf"
"ERA25LA150","ACC","199889","2025-03-15T14:49:00Z","Midland","Virginia","United States",,"N918BM","T24002111","false","Aviation","",,,"None","0","0","0","0",,,,,"38.586300000000001","-77.710667000000001","TEXTRON AVIATION INC","T240","AIR","HWY","WARRENTON/FAUQUIER","false","1",,,"PERS","091","Substantial","VMC",,"Landing","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199889/pdf"
"GAA25WA125","ACC","199922","2025-03-15T11:30:00Z","Newcastle",,"Ireland",,"EI-HMD",,"false","Aviation","",,,"None","0","0","0","0",,,,,,,"TOMARK","VIPER SD4","AIR","EINC",,"false","1",,,"UNK","NUSN","Substantial",,,"Landing","N/A",,"Prelim","","None"
"WPR25LA112","ACC","199873","2025-03-15T11:00:00Z","Waterford","California","United States",,"N402TA","2122","false","Aviation","",,,"Serious","0","1","1","2",,,,,"37.666539999999998","-120.6631","ENSTROM","280FX","HELI","MOD",,"false","1",,,"PERS","091","Destroyed",,,"Maneuvering","In work",,"Prelim","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/199873/pdf"
"GAA25WA119","INC","199907","2025-03-14T17:30:00Z","Bonneuil-en-France",,"France",,"F-HJAV","525-0473","false","Aviation","",,,,"0","0","0",,"0",,,,"48.963714000000003","2.4347789999999998","CESSNA","525","AIR",,,"false",,,,,"NUSN","None",,,"Unknown","N/A",,"Prelim","","None"
