EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType
ACC,2022-10-12T16:12:00Z,False,Aviation,3/20/2024 0:00,Minor,0.0,0.0,1.0,1.0,PIPER,PA-32-300,AIR,K81,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-12T13:55:00Z,False,Aviation,10/5/2023 0:00,,0.0,0.0,0.0,0.0,HONDA AIRCRAFT CO LLC,HA-420,AIR,BIV,false,2,TF,BUS,135,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-11T12:00:00Z,False,Aviation,1/26/2023 0:00,Serious,0.0,1.0,0.0,1.0,Pober,Pixie,AIR,KSTK,true,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-10-11T11:37:00Z,False,Aviation,1/18/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28,AIR,MOR,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-10T17:45:00Z,False,Aviation,5/2/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,T210L,AIR,AVQ,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-09T18:55:00Z,False,Aviation,2/23/2023 0:00,Minor,0.0,0.0,1.0,1.0,ST CLAIR DAVID L,TANGO 2,AIR,83FL,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
INC,2022-10-09T17:30:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,LEARJET,45,AIR,,false,,,,NUSN,Minor,,Landing,,Prelim
ACC,2022-10-09T12:44:00Z,False,Aviation,2/23/2023 0:00,Minor,0.0,0.0,1.0,1.0,MAULE,MX-7-160,AIR,,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-10-09T12:20:00Z,False,Aviation,6/6/2023 0:00,Minor,0.0,0.0,1.0,1.0,YATES MIKE E,ROARING EAGLE,AIR,PVT,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-10-08T19:56:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,177RG,AIR,LZU,false,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-08T19:02:00Z,False,Aviation,4/25/2024 0:00,Serious,0.0,4.0,0.0,4.0,BELL TEXTRON CANADA LTD,505,HELI,,false,1,TS,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-08T17:10:00Z,False,Aviation,1/26/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172M,AIR,BVS,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-08T16:43:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,EUROCOPTER,AS350,HELI,,false,,,,NUSN,Substantial,,Unknown,,Prelim
ACC,2022-10-08T15:00:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,170B,AIR,UT25,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-08T11:00:00Z,False,Aviation,1/26/2023 0:00,Serious,0.0,1.0,1.0,2.0,BELL HELICOPTER TEXTRON CANADA,505,HELI,,false,1,TS,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-08T10:50:00Z,False,Aviation,5/30/2024 0:00,,0.0,0.0,0.0,0.0,SCHEMPP-HIRTH,DISCUS CS,GLI,VG55,false,0,,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-10-07T17:30:00Z,False,Aviation,4/20/2023 0:00,,0.0,0.0,0.0,0.0,Zenith Aircraft Company,CH 750,AIR,,true,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-10-07T15:04:00Z,False,Aviation,6/6/2023 0:00,Serious,0.0,1.0,0.0,1.0,GREEN L/GILNER D,RV-4,AIR,PZ52,true,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-07T11:21:00Z,False,Aviation,1/26/2023 0:00,Serious,0.0,1.0,0.0,1.0,AEROSTAR INTERNATIONAL,S53A,BALL,,false,,,PERS,091,Minor,VMC,Landing,Completed,Final
ACC,2022-10-06T18:15:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,150,AIR,PVT,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-06T17:21:00Z,False,Aviation,10/30/2024 0:00,Minor,0.0,0.0,1.0,1.0,Swensen,Fisher Celebrity,AIR,GSO,true,1,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-06T16:07:00Z,False,Aviation,4/10/2024 0:00,Fatal,1.0,2.0,0.0,3.0,CESSNA,172,AIR,PHF,false,1,REC,INST,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-10-06T13:30:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,WASZAK ARTHUR B,WITTMAN TAILWIND W10,AIR,M27,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-06T13:29:00Z,False,Aviation,9/18/2024 0:00,Fatal,1.0,0.0,0.0,1.0,SEAMAX AIRCRAFT,M-22,AIR,,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
INC,2022-10-06T13:00:00Z,False,Aviation,,,0.0,0.0,0.0,,BOEING,737,AIR,HTY,false,2,,,NUSC,Minor,,Landing,,Prelim
ACC,2022-10-06T04:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,BELL,206,HELI,,false,,,,NUSN,Destroyed,,Unknown,,Prelim
INC,2022-10-06T01:11:00Z,False,Aviation,,,,,,,BOEING,737,AIR,,false,,,,NUSC,Minor,,Landing,,Prelim
INC,2022-10-05T19:59:00Z,False,Aviation,10/3/2024 0:00,,0.0,0.0,0.0,0.0,BOMBARDIER INC,CL-600-2B19,AIR,DAY,false,2,TF,,121,Minor,VMC,Landing,Completed,Final
ACC,2022-10-05T18:58:00Z,False,Aviation,10/10/2023 0:00,Fatal,1.0,0.0,0.0,1.0,CESSNA,A185F,AIR,AK28,false,1,REC,PERS,091,,VMC,Taxi,Completed,Final
ACC,2022-10-05T14:56:00Z,False,Aviation,6/12/2024 0:00,Fatal,2.0,0.0,0.0,2.0,BEECH,A36,AIR,B19,false,1,REC,BUS,091,Destroyed,IMC,Approach,Completed,Final
ACC,2022-10-05T12:30:00Z,False,Aviation,1/18/2023 0:00,Minor,0.0,0.0,1.0,1.0,AERONCA,7BCM,AIR,1TT8,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-05T12:30:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,RAYTHEON AIRCRAFT COMPANY,A36,AIR,KFEP,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-04T20:04:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,L-19E,AIR,60R,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-04T13:55:00Z,False,Aviation,6/6/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-30,AIR,,false,2,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-10-04T13:38:00Z,False,Aviation,10/3/2024 0:00,Fatal,1.0,0.0,0.0,1.0,CORNFORD CRAIG H,MUSTANG II,AIR,,true,1,REC,PERS,091,Destroyed,VMC,Enroute,Completed,Final
ACC,2022-10-04T12:50:00Z,False,Aviation,2/23/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,177B,AIR,2FA6,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-04T12:30:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,CUB CRAFTERS,FX-3,AIR,S09,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-04T07:45:00Z,False,Aviation,6/6/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,SFB,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-03T18:40:00Z,False,Aviation,4/18/2024 0:00,,0.0,0.0,0.0,0.0,EMBRAER S A,EMB-545,AIR,,false,2,TF,BUS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-10-03T17:45:00Z,False,Aviation,1/26/2023 0:00,Minor,0.0,0.0,1.0,1.0,TAYLORCRAFT AVIATION CORP,F19,AIR,1MN5,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-10-03T11:02:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,CESSNA,206,AIR,,false,,,,NUSN,Unknown,,Unknown,,Prelim
INC,2022-10-03T06:15:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,,,Enroute,,Prelim
ACC,2022-10-03T05:00:00Z,False,Aviation,,Minor,0.0,0.0,1.0,1.0,BOEING,737,AIR,,false,2,,,NUSC,,,Enroute,,Prelim
ACC,2022-10-03T04:00:00Z,False,Aviation,,Minor,0.0,0.0,2.0,2.0,PILATUS,BN2A-21,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
INC,2022-10-03T04:00:00Z,False,Aviation,,,,,,,BOEING,777,AIR,,false,,,,NUSC,,,Initial Climb,,Prelim
ACC,2022-10-02T21:00:00Z,False,Aviation,4/25/2024 0:00,Minor,0.0,0.0,1.0,1.0,CESSNA,182C,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-10-02T18:45:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,CHAMPION,7KCAB,AIR,DNV,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-02T17:00:00Z,False,Aviation,8/23/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA 46-350P,AIR,CVN,false,1,REC,BUS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-10-02T13:48:00Z,False,Aviation,4/20/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,140,AIR,BMQ,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-02T12:48:00Z,False,Aviation,,Fatal,1.0,3.0,0.0,4.0,CESSNA,172,AIR,MN03,false,,,,NUSN,Destroyed,,Takeoff,,Prelim
ACC,2022-10-02T11:30:00Z,False,Aviation,5/11/2023 0:00,Serious,0.0,1.0,0.0,1.0,AERONCA,7AC,AIR,CEY,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-10-02T10:00:00Z,False,Aviation,10/3/2024 0:00,Fatal,1.0,0.0,0.0,1.0,SCODA AERONAUTICA LTDA,SUPER PETREL LS,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-10-02T04:00:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,ROBINSON,R22,HELI,,false,,,,NUSN,Destroyed,,Unknown,,Prelim
ACC,2022-10-02T00:17:00Z,False,Aviation,11/14/2024 0:00,Fatal,3.0,0.0,2.0,3.0,CESSNA,172S,AIR,DLH,false,1,REC,PERS,091,Substantial,IMC,Initial Climb,Completed,Final
ACC,2022-10-01T18:04:00Z,False,Aviation,,Fatal,3.0,2.0,0.0,5.0,AIRBUS HELICOPTERS,MBB BK117,HELI,,false,,,,ARMF,Substantial,,Maneuvering,,Prelim
INC,2022-10-01T17:08:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,777,AIR,RPLL,false,,,,NUSC,Minor,,Takeoff,,Prelim
ACC,2022-10-01T15:00:00Z,False,Aviation,1/26/2023 0:00,,0.0,0.0,0.0,0.0,SEABOURN SCOTT R,CCK-2000,AIR,CN13,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-01T14:11:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,LFRS,false,,,,NUSC,Substantial,,Landing,,Prelim
ACC,2022-10-01T13:15:00Z,False,Aviation,1/26/2023 0:00,,0.0,0.0,0.0,0.0,Cubcrafters,CCX-2000,AIR,RTS,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-10-01T10:55:00Z,False,Aviation,9/26/2024 0:00,Serious,0.0,2.0,0.0,2.0,BELL,206B,HELI,,false,1,TS,OWRK,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-10-01T06:43:00Z,False,Aviation,4/25/2024 0:00,,0.0,0.0,0.0,0.0,BELL,47G2,HELI,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-09-30T19:03:00Z,False,Aviation,9/8/2023 0:00,,0.0,0.0,0.0,0.0,SHIREY DAVID A,FISHER CELEBRITY,AIR,,true,1,REC,PERS,091,Destroyed,VMC,Takeoff,Completed,Final
ACC,2022-09-30T18:50:00Z,False,Aviation,1/9/2023 0:00,Minor,0.0,0.0,1.0,1.0,MARY ALEXANDER,JA30 SUPERSTOL,AIR,E45,false,1,REC,PERS,091,Substantial,VMC,Taxi,Completed,Final
ACC,2022-09-30T15:08:00Z,False,Aviation,,Fatal,3.0,0.0,0.0,3.0,CIRRUS,SR22,AIR,,false,,,,NUSN,Destroyed,,Approach,,Prelim
ACC,2022-09-30T14:10:00Z,False,Aviation,9/11/2024 0:00,,0.0,0.0,0.0,0.0,ROBINSON HELICOPTER,R44,HELI,,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-29T19:25:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,ROBINSON,R44,HELI,,false,,,,NUSN,Destroyed,,Unknown,,Prelim
ACC,2022-09-29T15:07:00Z,False,Aviation,1/18/2023 0:00,,0.0,0.0,0.0,0.0,SCHLEICHER,ASW-20,GLI,4S2,false,0,,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-09-29T11:30:00Z,False,Aviation,4/20/2023 0:00,Serious,0.0,1.0,0.0,1.0,BOEING,737,AIR,,false,2,TF,,121,,VMC,Enroute,Completed,Final
ACC,2022-09-29T11:00:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,ARTER WARREN,CARBON CUB CCK-1865,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-29T10:15:00Z,False,Aviation,5/11/2023 0:00,Minor,0.0,0.0,1.0,1.0,ROBINSON HELICOPTER,R-22 BETA,HELI,JWN,false,1,REC,INST,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-09-28T20:00:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28-180,AIR,KSSQ,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-28T17:00:00Z,False,Aviation,5/11/2023 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,140,AIR,05N,false,1,REC,INST,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-09-28T17:00:00Z,False,Aviation,9/8/2023 0:00,,0.0,0.0,0.0,0.0,CIRRUS DESIGN CORP,SR20,AIR,5C1,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-28T15:50:00Z,False,Aviation,10/20/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172M,AIR,MXO,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-28T14:40:00Z,False,Aviation,6/5/2024 0:00,Fatal,1.0,1.0,0.0,2.0,PIPER,PA-28-140,AIR,XLL,false,1,REC,INST,091,Destroyed,VMC,Initial Climb,Completed,Final
ACC,2022-09-28T10:00:00Z,False,Aviation,5/14/2024 0:00,Fatal,1.0,0.0,0.0,1.0,GRUMMAN AMERICAN AVN. CORP.,AA-5B,AIR,6AZ8,true,1,REC,PERS,091,Destroyed,VMC,Landing,Completed,Final
ACC,2022-09-28T04:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,"BOEING, BOEING","777, 757","AIR, AIR",EGLL,"false, false",,,,"NUSC, NUSC","Substantial, None",,Taxi,,Prelim
ACC,2022-09-27T16:15:00Z,False,Aviation,10/20/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,550,AIR,PWG,false,2,TF,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-27T15:58:00Z,False,Aviation,7/10/2024 0:00,,0.0,0.0,0.0,0.0,VASHON AIRCRAFT,RANGER R7,AIR,GEU,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-27T11:15:00Z,False,Aviation,3/20/2024 0:00,Fatal,1.0,0.0,0.0,1.0,AIRGYRO,AG915,GYRO,,true,1,REC,FLTS,091,Destroyed,VMC,Enroute,Completed,Final
ACC,2022-09-27T11:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA-18,,,false,,,INST,091,,,Unknown,In work,
ACC,2022-09-27T08:45:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,180H,AIR,HRI,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-26T23:00:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-28R-200,AIR,CLW,false,1,REC,INST,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-26T16:30:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,172M,AIR,9S4,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-26T14:39:00Z,False,Aviation,12/20/2022 0:00,,0.0,0.0,0.0,0.0,CESSNA,180,AIR,XWA,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-26T10:00:00Z,False,Aviation,1/30/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,414,AIR,AGS,false,2,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-26T09:10:00Z,False,Aviation,1/9/2023 0:00,Minor,0.0,0.0,2.0,2.0,ROBINSON HELICOPTER,R22 BETA,HELI,,false,1,REC,INST,091,Substantial,VMC,Emergency Descent,Completed,Final
INC,2022-09-25T22:15:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,BOEING,737,AIR,,false,,,,NUSC,Substantial,,Landing,,Prelim
ACC,2022-09-25T19:19:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,PIPER,PA60,AIR,RGA,false,2,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-25T15:30:00Z,False,Aviation,1/26/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,150L,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-09-25T15:11:00Z,False,Aviation,12/15/2022 0:00,Minor,0.0,0.0,1.0,1.0,HIBBARD NORMAN E,THORP T-18,AIR,RCV,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-25T14:00:00Z,False,Aviation,2/28/2024 0:00,Fatal,1.0,0.0,0.0,1.0,CESSNA,180A,AIR,,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-25T10:30:00Z,False,Aviation,2/23/2023 0:00,Minor,0.0,0.0,1.0,1.0,HARTUNIAN ROBERT,PULSAR XP,AIR,L35,true,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-24T20:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,Challenger,II,AIR,,false,,,,NUSN,Destroyed,,Enroute,,Prelim
ACC,2022-09-24T19:11:00Z,False,Aviation,9/11/2024 0:00,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
ACC,2022-09-24T13:45:00Z,False,Aviation,5/11/2023 0:00,Serious,0.0,1.0,0.0,1.0,TAYLORCRAFT,BC12,AIR,D51,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
ACC,2022-09-24T09:20:00Z,False,Aviation,12/15/2022 0:00,Serious,0.0,1.0,1.0,2.0,DESTINY,XLT,PPAR,20A,false,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-24T01:40:00Z,False,Aviation,,Minor,0.0,0.0,3.0,3.0,BOEING,737,AIR,,false,,,,NUSC,Unknown,,Landing,,Prelim
ACC,2022-09-23T18:11:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,Wagaero,Sportsman,AIR,,false,,,,NUSN,Substantial,,Unknown,,Prelim
ACC,2022-09-23T12:00:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-18-150,AIR,NONE,false,1,REC,OWRK,091,Substantial,VMC,Taxi,Completed,Final
OCC,2022-09-23T09:15:00Z,False,Aviation,,,,,,,ATR,ATR72,AIR,,false,2,,,129,,,Enroute,,Prelim
ACC,2022-09-22T21:30:00Z,False,Aviation,12/20/2022 0:00,Minor,0.0,0.0,1.0,1.0,PIPER,PA-28RT-201,AIR,U42,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-09-22T16:30:00Z,False,Aviation,8/15/2023 0:00,,0.0,0.0,0.0,0.0,COMMANDER AIRCRAFT CO,114TC,AIR,,false,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-09-22T16:10:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,PIPER,PA38,AIR,,false,,,,NUSN,Substantial,,Landing,,Prelim
ACC,2022-09-22T15:39:00Z,False,Aviation,5/2/2024 0:00,Fatal,1.0,0.0,0.0,1.0,PIPER,PA-28-140,AIR,,false,1,REC,PERS,091,Destroyed,IMC,Enroute,Completed,Final
ACC,2022-09-22T14:57:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,C172,AIR,,false,,,,NUSN,Substantial,,Taxi,,Prelim
INC,2022-09-22T13:00:00Z,False,Aviation,9/19/2024 0:00,,0.0,0.0,0.0,0.0,AIRBUS,A330-243,AIR,,false,2,TF,,121,,VMC,Enroute,Completed,Final
ACC,2022-09-22T08:00:00Z,False,Aviation,1/31/2024 0:00,,0.0,0.0,0.0,0.0,ZENITH,CH 750,AIR,LUK,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-21T17:11:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,EMBRAER,EMB720,AIR,,false,,,,NUSN,Destroyed,,Enroute,,Prelim
ACC,2022-09-21T16:20:00Z,False,Aviation,5/11/2023 0:00,,0.0,0.0,0.0,0.0,CESSNA,180,AIR,OXB,false,1,REC,BUS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-21T11:00:00Z,False,Aviation,7/10/2024 0:00,Fatal,1.0,0.0,1.0,2.0,NORTHWING DESIGN,APACHE SPORT,WSFT,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
ACC,2022-09-21T04:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,MERIWETHER JON,ARION LIGHTNING,AIR,,false,1,,PERS,NUSN,Destroyed,,Maneuvering,,Prelim
ACC,2022-09-20T11:30:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,MOSSMAN MICHAEL D,ZENAIR CH 601 HD,AIR,6I4,true,1,REC,PERS,091,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-20T08:09:00Z,False,Aviation,9/11/2024 0:00,,0.0,0.0,0.0,0.0,CESSNA,525B,AIR,PSC,false,2,TF,BUS,091,Destroyed,VMC,Landing,Completed,Final
ACC,2022-09-20T04:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,BAE,3201EP,AIR,,false,,,,NUSC,Destroyed,,Takeoff,,Prelim
OCC,2022-09-19T18:55:00Z,False,Aviation,,,,,,,BEECH,1900,AIR,,false,,,,NUSC,Unknown,,Landing,,Prelim
ACC,2022-09-19T14:48:00Z,False,Aviation,1/30/2024 0:00,Fatal,2.0,0.0,0.0,2.0,CHAMPION,AERONCA 7AC,AIR,00N,false,1,REC,PERS,091,Substantial,VMC,Initial Climb,Completed,Final
INC,2022-09-19T12:00:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,ATR,ATR72,AIR,,false,,,,NUSC,,,Approach,,Prelim
ACC,2022-09-19T10:38:00Z,False,Aviation,1/9/2023 0:00,,0.0,0.0,0.0,0.0,ANGUS WATT,ZENAIR STOLCH 750,AIR,U97,true,1,,PERS,091,Substantial,VMC,Approach,Completed,Final
INC,2022-09-19T10:20:00Z,False,Aviation,,,0.0,0.0,0.0,0.0,CESSNA,172,AIR,,false,,,,NUSN,Unknown,,Enroute,,Prelim
ACC,2022-09-19T04:00:00Z,False,Aviation,,Fatal,1.0,0.0,0.0,1.0,AIR TRACTOR,AT502,AIR,,false,,,,NUSN,Substantial,,Maneuvering,,Prelim
ACC,2022-09-18T19:30:00Z,False,Aviation,12/15/2022 0:00,Minor,0.0,0.0,2.0,2.0,DEHAVILLAND,DHC-2,AIR,,false,1,REC,,135,Substantial,VMC,Takeoff,Completed,Final
ACC,2022-09-18T16:44:00Z,False,Aviation,10/3/2024 0:00,Fatal,1.0,0.0,0.0,1.0,AEROVODOCHODY,L-29 DELFIN,AIR,RTS,false,1,TJ,ASHO,091,Destroyed,VMC,Maneuvering,Completed,Final
ACC,2022-09-18T16:00:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,CESSNA,172,AIR,,false,,,,NUSN,Substantial,,Unknown,,Prelim
ACC,2022-09-18T14:00:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-12,AIR,,false,1,REC,PERS,091,Substantial,VMC,Landing,Completed,Final
ACC,2022-09-18T12:18:00Z,False,Aviation,1/31/2024 0:00,,0.0,0.0,0.0,0.0,PIPER,PA-22-150,AIR,GBR,false,1,REC,INST,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-09-17T19:47:00Z,False,Aviation,10/23/2024 0:00,Fatal,2.0,0.0,0.0,2.0,WREN RONNIE D,TITAN II,AIR,FD02,true,1,REC,PERS,091,Substantial,VMC,Maneuvering,Completed,Final
ACC,2022-09-17T19:45:00Z,False,Aviation,12/15/2022 0:00,,0.0,0.0,0.0,0.0,SLIPSTREAM,Revelation,AIR,1I9,true,1,REC,PERS,091,Destroyed,VMC,Approach,Completed,Final
ACC,2022-09-17T19:00:00Z,False,Aviation,,Fatal,2.0,0.0,0.0,2.0,EVEKTOR,EV97,AIR,,false,,,,NUSN,Substantial,,Enroute,,Prelim
ACC,2022-09-17T13:02:00Z,False,Aviation,8/29/2024 0:00,Minor,0.0,0.0,1.0,1.0,ROCKWELL INTERNATIONAL,700,AIR,GKT,false,2,REC,PERS,091,Substantial,VMC,Approach,Completed,Final
ACC,2022-09-17T09:53:00Z,False,Aviation,9/5/2024 0:00,Fatal,3.0,0.0,0.0,3.0,"CESSNA, SONEX AIRCRAFT","172S, XENOS","AIR, AIR",,"false, true","1, 1","REC, REC","INST, PERS","091, 091","Destroyed, Destroyed",VMC,Enroute,Completed,Final
ACC,2022-09-16T17:30:00Z,False,Aviation,5/2/2024 0:00,Minor,0.0,0.0,2.0,2.0,CESSNA,172L,AIR,,false,1,REC,PERS,091,Substantial,VMC,Enroute,Completed,Final
