index,EventType,EventDate,HasSafetyRec,Mode,OriginalPublishedDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,OnboardInjuryCount,Make,Model,AirCraftCategory,AirportID,AmateurBuilt,NumberOfEngines,EngineType,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,BroadPhaseofFlight,ReportStatus,MostRecentReportType,FatalYN
4615,0,2022-02-08T16:30:00Z,False,0,10/13/2022 0:00,Serious,0.0,1.0,1.0,2.0,157,787,1,1971,False,0.125,5,15,0,1,3,1,1,2,0
4616,0,2022-02-08T09:45:00Z,False,0,3/28/2024 0:00,?,0.0,0.0,0.0,0.0,19,20,1,576,False,0.125,5,15,0,3,3,3,1,2,0
4617,1,2022-02-08T07:50:00Z,False,0,?,?,?,?,?,?,179,411,1,576,False,0.25,0,0,4,0,0,3,0,3,0
4618,0,2022-02-07T17:00:00Z,False,0,7/6/2023 0:00,?,0.0,0.0,0.0,0.0,250,45,1,324,False,0.125,5,13,0,3,3,10,1,2,0
4619,0,2022-02-07T16:50:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,2039,1,2298,False,0.125,5,16,0,3,3,5,1,2,0
4620,1,2022-02-07T16:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,605,245,6,1633,False,0.125,0,0,13,2,0,5,0,3,0
4621,0,2022-02-07T08:53:00Z,False,0,?,?,?,?,?,?,421,1037,1,576,False,,0,0,12,3,0,9,0,3,0
4622,0,2022-02-06T15:45:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,76,1,2377,False,0.125,5,15,0,3,3,1,1,2,0
4623,1,2022-02-06T12:35:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,228,1,576,False,0.25,0,0,13,0,0,3,0,3,0
4624,0,2022-02-05T17:30:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,39,654,1,2458,False,0.125,0,1,12,1,0,6,0,3,1
4625,0,2022-02-05T14:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,367,940,1,576,False,0.125,5,15,0,3,3,10,1,2,0
4626,0,2022-02-04T23:08:00Z,False,0,?,Fatal,2.0,2.0,0.0,4.0,250,60,1,576,False,0.125,0,0,13,1,3,3,0,3,1
4627,0,2022-02-04T16:50:00Z,False,0,9/1/2022 0:00,?,0.0,0.0,0.0,0.0,896,1580,1,393,False,0.125,5,15,0,3,3,5,1,2,0
4628,0,2022-02-04T16:35:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,896,1657,1,576,False,,0,0,13,3,0,3,0,3,0
4629,0,2022-02-04T13:13:00Z,False,0,?,Fatal,7.0,0.0,0.0,7.0,250,152,1,2562,False,,0,0,12,1,0,10,0,3,1
4630,0,2022-02-04T13:00:00Z,False,0,3/28/2024 0:00,?,0.0,0.0,0.0,0.0,896,1609,1,2146,False,0.125,5,15,0,3,3,4,1,2,0
4631,1,2022-02-04T02:19:00Z,False,0,3/21/2023 0:00,?,0.0,0.0,0.0,0.0,179,374,1,1734,False,0.25,6,0,4,2,3,5,1,2,0
4632,1,2022-02-03T18:51:00Z,False,0,?,?,?,?,?,?,179,197,1,576,False,,0,0,12,4,0,4,0,3,0
4633,1,2022-02-03T16:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,4,4,0,10,0,3,0
4634,1,2022-02-03T05:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,3,0,13,0,3,0
4635,0,2022-02-03T05:00:00Z,False,0,?,?,?,?,?,?,250,72,1,576,False,,0,3,13,3,0,13,0,3,0
4636,0,2022-02-02T07:55:00Z,False,0,3/13/2024 0:00,?,0.0,0.0,0.0,0.0,895,1682,1,1467,False,0.125,8,16,0,3,3,9,1,2,0
4637,1,2022-02-01T22:55:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,5,0,3,0
4638,0,2022-02-01T14:40:00Z,False,0,3/6/2024 0:00,Fatal,1.0,0.0,0.0,1.0,250,115,1,2782,False,0.125,5,15,0,1,3,6,1,2,1
4639,0,2022-02-01T14:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,493,1,1011,False,0.125,5,16,0,3,3,5,1,2,0
4640,0,2022-02-01T13:30:00Z,False,0,1/31/2024 0:00,?,0.0,0.0,0.0,0.0,898,1556,1,838,False,0.125,5,15,0,3,3,5,1,2,0
4641,0,2022-02-01T11:06:00Z,False,0,10/5/2023 0:00,Fatal,1.0,0.0,0.0,1.0,250,206,1,951,False,0.25,5,3,0,1,3,3,1,2,1
4642,0,2022-01-31T17:13:00Z,False,0,?,Minor,0.0,0.0,1.0,1.0,896,1668,1,2038,False,,0,0,13,1,0,3,0,3,0
4643,0,2022-01-31T15:10:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1660,1,1173,False,,0,0,0,3,0,13,0,3,0
4644,0,2022-01-31T14:00:00Z,False,0,1/30/2024 0:00,Minor,0.0,0.0,2.0,2.0,250,122,1,1206,False,0.125,5,15,0,3,3,1,1,2,0
4645,0,2022-01-31T13:56:00Z,False,0,7/5/2024 0:00,Fatal,1.0,1.0,0.0,2.0,270,1959,1,1338,False,0.125,5,13,0,3,3,4,1,2,1
4646,0,2022-01-31T05:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1641,1,925,False,,0,0,13,3,0,5,0,3,0
4647,0,2022-01-31T01:18:00Z,False,0,?,?,0.0,0.0,0.0,0.0,183,848,1,576,False,0.25,0,6,12,3,0,5,0,3,0
4648,0,2022-01-30T19:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,60,1,2792,False,0.125,5,13,0,3,3,5,1,2,0
4649,0,2022-01-30T18:10:00Z,False,0,8/31/2022 0:00,Fatal,1.0,0.0,0.0,1.0,326,1431,1,2298,True,0.125,5,15,0,3,3,6,1,2,1
4650,0,2022-01-30T15:30:00Z,False,0,8/15/2023 0:00,?,0.0,0.0,0.0,0.0,177,1268,1,576,True,0.125,5,15,0,3,3,3,1,2,0
4651,0,2022-01-30T14:56:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,71,1,1818,False,0.125,5,15,0,3,3,5,1,2,0
4652,0,2022-01-29T16:02:00Z,False,0,1/4/2024 0:00,Fatal,2.0,0.0,0.0,2.0,157,1278,1,2526,False,0.125,5,15,0,3,3,5,1,2,1
4653,0,2022-01-29T14:40:00Z,False,0,11/3/2022 0:00,?,0.0,0.0,0.0,0.0,1241,1779,1,576,True,0.125,5,15,0,3,3,5,1,2,0
4654,0,2022-01-29T14:00:00Z,False,0,7/13/2022 0:00,?,0.0,0.0,0.0,0.0,19,429,1,896,False,0.125,5,15,0,3,3,10,1,2,0
4655,0,2022-01-28T15:25:00Z,False,0,1/31/2024 0:00,Minor,0.0,0.0,1.0,1.0,1214,2099,1,2111,False,0.125,5,13,0,3,3,10,1,2,0
4656,0,2022-01-28T12:30:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,896,1570,1,576,False,0.125,5,15,0,3,3,5,1,2,0
4657,0,2022-01-28T12:05:00Z,False,0,?,Fatal,1.0,1.0,0.0,2.0,250,60,1,576,False,,0,0,13,3,0,5,0,3,1
4658,0,2022-01-27T15:45:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,1234,8,1,800,False,0.125,5,13,0,3,3,5,1,2,0
4659,0,2022-01-26T11:55:00Z,False,0,8/15/2023 0:00,Minor,0.0,0.0,1.0,1.0,157,1074,1,866,False,0.125,5,15,0,3,3,10,1,2,0
4660,0,2022-01-25T08:28:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,381,919,1,1183,False,0.125,5,13,0,3,3,1,1,2,0
4661,0,2022-01-23T18:28:00Z,False,0,6/14/2023 0:00,Minor,0.0,0.0,2.0,2.0,367,2086,1,576,False,0.125,5,15,0,3,3,6,1,2,0
4662,0,2022-01-23T17:45:00Z,False,0,?,Serious,0.0,4.0,0.0,4.0,160,142,6,576,False,,0,0,13,3,0,3,0,3,0
4663,0,2022-01-23T11:30:00Z,False,0,1/30/2024 0:00,?,0.0,0.0,0.0,0.0,160,2131,6,1840,False,0.125,9,1,9,3,3,6,1,2,0
4664,0,2022-01-23T05:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,1241,1772,1,576,False,,0,0,13,3,0,13,0,3,1
4665,1,2022-01-22T16:45:00Z,False,0,?,?,?,?,?,?,179,367,1,576,False,,0,0,12,0,0,4,0,3,0
4666,0,2022-01-22T12:57:00Z,False,0,12/12/2023 0:00,?,0.0,0.0,0.0,0.0,4,467,0,576,True,,0,0,10,0,0,0,0,0,0
4667,0,2022-01-21T15:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,1287,1289,1,2485,True,0.125,5,15,0,3,3,5,1,2,0
4668,0,2022-01-21T05:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,60,1,576,False,,0,0,13,3,0,0,0,3,0
4669,0,2022-01-20T20:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,270,1958,1,643,False,0.125,5,13,0,3,3,1,1,2,0
4670,0,2022-01-20T18:32:00Z,False,0,?,?,?,?,?,?,39,657,1,576,False,,0,0,12,3,0,10,0,3,0
4671,0,2022-01-20T14:20:00Z,False,0,3/2/2023 0:00,?,0.0,0.0,0.0,0.0,1285,1156,1,320,True,0.125,5,15,0,3,3,10,1,2,0
4672,0,2022-01-19T21:30:00Z,False,0,?,Minor,0.0,0.0,3.0,3.0,993,1725,6,576,False,0.125,0,0,12,3,0,3,0,3,0
4673,1,2022-01-19T20:50:00Z,False,0,?,?,0.0,0.0,0.0,0.0,212,790,1,576,False,,0,0,13,2,0,5,0,3,0
4674,0,2022-01-19T17:05:00Z,False,0,?,?,0.0,0.0,0.0,0.0,157,319,1,2420,False,0.25,0,15,13,3,0,1,0,3,0
4675,0,2022-01-18T14:15:00Z,False,0,6/14/2022 0:00,Serious,0.0,1.0,0.0,1.0,801,2081,1,472,True,0.125,5,15,0,3,3,1,1,2,0
4676,0,2022-01-18T12:02:00Z,False,0,10/13/2022 0:00,?,0.0,0.0,0.0,0.0,157,2147,1,2652,False,0.125,5,15,0,3,3,5,1,2,0
4677,0,2022-01-18T12:00:00Z,False,0,6/8/2023 0:00,Serious,0.0,1.0,0.0,1.0,250,23,1,801,False,0.125,5,15,0,3,3,10,1,2,0
4678,0,2022-01-17T23:56:00Z,False,0,1/31/2024 0:00,Minor,0.0,0.0,1.0,1.0,896,1593,1,576,False,0.125,5,15,0,3,3,3,1,2,0
4679,0,2022-01-17T21:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,157,790,1,2504,False,0.25,0,0,13,3,3,5,0,3,0
4680,0,2022-01-16T10:20:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,857,645,1,2569,False,0.125,5,15,0,3,3,5,1,2,0
4681,0,2022-01-16T08:15:00Z,False,0,6/14/2022 0:00,Minor,0.0,0.0,1.0,1.0,722,1741,1,2824,False,0.125,5,15,0,3,3,4,1,2,0
4682,0,2022-01-16T05:00:00Z,False,0,?,Serious,0.0,1.0,0.0,1.0,45,516,1,576,False,,0,0,12,0,0,3,0,3,0
4683,1,2022-01-15T19:43:00Z,False,0,?,?,?,?,?,?,179,516,1,576,False,,0,0,12,0,0,3,0,3,0
4684,0,2022-01-15T14:40:00Z,False,0,?,Fatal,1.0,0.0,0.0,0.0,896,1592,1,576,False,,0,1,12,2,0,5,0,3,1
4685,0,2022-01-15T13:30:00Z,False,0,8/23/2023 0:00,?,0.0,0.0,0.0,0.0,160,141,6,576,False,0.125,9,13,0,3,3,13,1,2,0
4686,0,2022-01-15T10:55:00Z,False,0,8/23/2023 0:00,Serious,0.0,1.0,1.0,2.0,474,876,1,1370,False,0.125,5,15,0,3,3,10,1,2,0
4687,1,2022-01-15T05:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,356,1,2586,False,,0,0,12,0,0,10,0,3,0
4688,0,2022-01-14T20:02:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,896,1580,1,576,False,0.125,5,15,0,3,3,3,1,2,0
4689,0,2022-01-14T16:30:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,896,1556,1,933,False,0.125,5,15,0,3,3,5,1,2,0
4690,0,2022-01-14T14:55:00Z,False,0,?,?,0.0,0.0,0.0,0.0,781,239,6,576,False,,0,0,13,1,0,1,0,3,0
4691,0,2022-01-14T13:48:00Z,False,0,6/8/2023 0:00,Serious,0.0,1.0,0.0,1.0,1273,2059,1,2560,False,0.125,5,15,0,3,3,3,1,2,0
4692,0,2022-01-14T11:01:00Z,False,0,7/6/2023 0:00,Fatal,2.0,0.0,0.0,2.0,160,267,6,576,False,0.125,9,0,8,1,3,3,1,2,1
4693,0,2022-01-14T00:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,39,657,1,576,False,,0,0,13,3,0,10,0,3,0
4694,0,2022-01-13T14:38:00Z,False,0,?,?,0.0,0.0,0.0,0.0,160,268,6,576,False,,0,0,13,3,0,3,0,3,0
4695,0,2022-01-13T14:26:00Z,False,0,9/20/2023 0:00,?,0.0,0.0,0.0,0.0,270,1959,1,576,False,0.125,5,15,0,3,3,3,1,2,0
4696,0,2022-01-13T14:06:00Z,False,0,6/8/2023 0:00,?,0.0,0.0,0.0,0.0,443,988,1,1469,False,0.125,5,13,0,3,3,5,1,2,0
4697,0,2022-01-12T17:57:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,0,819,1,2328,False,0.125,5,15,0,3,3,5,1,2,0
4698,0,2022-01-12T15:27:00Z,False,0,9/20/2023 0:00,Serious,0.0,2.0,0.0,2.0,896,1240,1,1150,False,0.125,5,13,0,3,3,1,1,2,0
4699,0,2022-01-12T13:40:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,256,1871,6,2858,False,0.125,5,11,0,3,3,11,1,2,0
4700,0,2022-01-11T17:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,85,1,607,False,0.125,5,15,0,3,3,5,1,2,0
4701,0,2022-01-11T16:46:00Z,False,0,6/22/2022 0:00,?,0.0,0.0,0.0,0.0,732,329,2,576,False,0.0,0,15,0,3,3,12,1,2,0
4702,0,2022-01-11T13:55:00Z,False,0,1/4/2024 0:00,Serious,0.0,1.0,0.0,1.0,434,1005,6,576,False,0.25,9,0,8,3,3,3,1,2,0
4703,0,2022-01-11T13:47:00Z,False,0,10/5/2023 0:00,?,0.0,0.0,0.0,0.0,896,1622,1,576,False,0.125,5,15,0,3,3,3,1,2,0
4704,1,2022-01-11T11:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,993,1721,6,576,False,,0,0,15,2,0,6,0,3,0
4705,0,2022-01-10T13:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,337,1698,1,576,False,,0,0,13,3,0,10,0,3,0
4706,0,2022-01-10T11:15:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,896,1563,1,471,False,0.125,5,13,0,3,3,5,1,2,0
4707,0,2022-01-09T15:09:00Z,False,0,6/14/2023 0:00,Serious,0.0,1.0,0.0,1.0,250,67,1,2819,False,0.125,5,15,0,3,3,4,1,2,0
4708,0,2022-01-08T20:19:00Z,False,0,6/14/2023 0:00,Fatal,2.0,0.0,0.0,2.0,157,319,1,576,False,0.25,5,16,0,1,1,3,1,2,1
4709,0,2022-01-08T17:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,38,1,972,False,0.125,5,15,0,2,3,11,1,2,0
4710,0,2022-01-08T16:30:00Z,False,0,6/8/2023 0:00,?,0.0,0.0,0.0,0.0,250,60,1,576,False,0.125,5,11,0,3,3,1,1,2,0
4711,0,2022-01-06T15:20:00Z,False,0,?,?,?,?,?,?,250,316,1,576,False,,0,0,15,4,0,11,0,3,0
4712,0,2022-01-06T05:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,993,1725,6,576,False,,0,0,13,1,0,13,0,3,1
4713,0,2022-01-05T15:51:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,896,1601,1,959,False,0.125,5,15,0,3,3,5,1,2,0
4714,1,2022-01-05T13:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,0.25,0,0,12,0,0,3,0,3,0
4715,0,2022-01-05T09:32:00Z,False,0,?,Minor,0.0,0.0,2.0,2.0,250,263,1,576,False,0.25,0,0,8,3,0,1,0,3,0
4716,2,2022-01-05T05:00:00Z,False,0,?,?,?,?,?,?,179,356,0,576,False,,0,0,6,0,0,3,0,0,0
4717,0,2022-01-04T14:34:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,157,694,1,1879,False,0.125,5,13,0,3,3,5,1,2,0
4718,0,2022-01-04T12:30:00Z,False,0,6/8/2023 0:00,?,0.0,0.0,0.0,0.0,100,475,1,576,False,0.125,5,15,0,3,3,5,1,2,0
4719,0,2022-01-04T05:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,145,1260,1,1920,False,,0,0,12,3,0,5,0,3,0
4720,1,2022-01-04T05:00:00Z,False,0,?,?,?,?,?,?,179,356,1,2143,False,,0,0,12,2,0,0,0,3,0
4721,0,2022-01-03T16:00:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,896,1621,1,576,False,0.125,0,0,13,4,0,6,0,3,1
4722,0,2022-01-03T13:05:00Z,False,0,6/22/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,23,1,816,False,0.125,5,15,0,3,3,5,1,2,0
4723,0,2022-01-03T12:18:00Z,False,0,?,?,0.0,0.0,0.0,0.0,157,130,1,576,False,,0,0,13,3,0,5,0,3,0
4724,0,2022-01-03T07:10:00Z,False,0,?,?,?,?,?,?,145,1261,1,576,False,0.25,0,0,15,3,0,5,0,3,0
4725,0,2022-01-02T22:05:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,250,70,1,662,False,0.125,5,15,0,3,3,5,1,2,0
4726,0,2022-01-02T16:30:00Z,False,0,1/30/2024 0:00,?,0.0,0.0,0.0,0.0,896,1587,1,1278,False,0.125,5,15,0,3,3,5,1,2,0
4727,1,2022-01-02T14:19:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,424,1,576,False,,0,0,6,0,0,1,0,3,0
4728,0,2022-01-02T11:40:00Z,False,0,6/14/2023 0:00,?,0.0,0.0,0.0,0.0,1317,837,1,576,True,0.125,5,15,0,3,3,3,1,2,0
4729,0,2022-01-02T05:00:00Z,False,0,?,?,?,?,?,?,993,1721,6,576,False,,0,0,0,3,0,3,0,3,0
4730,0,2022-01-01T18:15:00Z,False,0,6/14/2022 0:00,Minor,0.0,0.0,1.0,1.0,250,100,1,2317,False,0.125,5,21,0,3,3,1,1,2,0
4731,0,2022-01-01T13:11:00Z,False,0,6/8/2023 0:00,Minor,0.0,0.0,2.0,2.0,811,1384,1,2839,False,0.125,5,15,0,3,3,5,1,2,0
4732,0,2022-01-01T13:00:00Z,False,0,6/14/2022 0:00,?,0.0,0.0,0.0,0.0,70,451,1,576,False,0.125,5,15,0,3,3,10,1,2,0
4733,0,2023-12-31T17:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,270,1960,1,997,False,0.125,0,15,0,3,3,1,2,3,0
4734,0,2023-12-31T16:13:00Z,False,0,3/21/2024 0:00,?,0.0,0.0,0.0,0.0,526,1072,1,1401,False,0.125,5,15,0,3,3,5,1,2,0
4735,0,2023-12-31T14:13:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,898,1679,1,82,False,0.125,0,15,0,3,3,13,2,3,1
4736,0,2023-12-30T20:28:00Z,False,0,?,Fatal,1.0,1.0,0.0,2.0,250,491,1,2508,False,,0,0,13,3,0,13,0,3,1
4737,0,2023-12-30T17:00:00Z,False,0,?,Serious,0.0,1.0,0.0,1.0,166,54,1,1250,False,0.125,0,15,0,3,3,4,2,3,0
4738,0,2023-12-30T16:04:00Z,False,0,1/25/2024 0:00,?,0.0,0.0,0.0,0.0,994,1725,6,948,False,0.5,5,14,0,1,3,1,1,2,0
4739,0,2023-12-30T13:40:00Z,False,0,?,?,?,?,?,?,250,60,1,2015,False,,0,0,13,3,0,1,0,3,0
4740,0,2023-12-30T09:25:00Z,False,0,?,?,0.0,0.0,0.0,0.0,250,316,1,1846,False,,0,0,13,3,0,5,0,3,0
4741,0,2023-12-29T23:57:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,1317,1972,1,576,True,0.125,0,15,0,1,2,3,2,3,1
4742,0,2023-12-29T16:27:00Z,False,0,2/29/2024 0:00,?,0.0,0.0,0.0,0.0,771,1372,1,756,False,0.125,5,3,0,3,3,5,1,2,0
4743,0,2023-12-29T14:00:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1573,1,2018,False,0.125,0,15,0,3,3,3,2,3,0
4744,0,2023-12-29T11:08:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,39,655,1,576,False,,0,15,13,3,0,6,0,3,1
4745,0,2023-12-28T15:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,162,149,6,2089,False,0.125,0,3,0,3,3,3,2,3,0
4746,0,2023-12-28T11:57:00Z,False,0,2/1/2024 0:00,Minor,0.0,0.0,1.0,1.0,916,1889,1,576,False,0.125,5,15,0,3,3,5,1,2,0
4747,0,2023-12-27T14:59:00Z,False,0,1/2/2025 0:00,Fatal,1.0,0.0,0.0,1.0,606,242,6,2656,False,0.125,9,15,0,3,3,3,1,2,1
4748,0,2023-12-27T12:25:00Z,False,0,?,?,0.0,0.0,0.0,0.0,1241,1780,1,2789,False,,0,0,13,3,0,3,0,3,0
4749,0,2023-12-26T20:13:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,270,1959,1,141,False,0.125,0,15,0,3,3,1,2,3,1
4750,0,2023-12-26T14:21:00Z,False,0,7/24/2024 0:00,?,0.0,0.0,0.0,0.0,556,1906,1,2274,True,0.125,5,15,0,3,3,5,1,2,0
4751,0,2023-12-26T13:15:00Z,False,0,2/8/2024 0:00,?,0.0,0.0,0.0,0.0,896,1632,1,2266,False,0.25,5,15,0,3,3,5,1,2,0
4752,0,2023-12-26T12:49:00Z,False,0,8/30/2024 0:00,Minor,0.0,0.0,3.0,3.0,49,611,6,576,False,0.125,9,6,8,3,3,5,1,2,0
4753,0,2023-12-26T12:40:00Z,False,0,?,?,0.0,0.0,0.0,0.0,896,1660,1,576,False,0.125,0,0,13,3,0,3,0,3,0
4754,0,2023-12-24T00:30:00Z,False,0,?,?,0.0,0.0,0.0,0.0,160,145,6,576,False,0.125,0,1,9,3,3,4,2,3,0
4755,0,2023-12-23T18:30:00Z,False,0,4/12/2024 0:00,Minor,0.0,0.0,1.0,1.0,250,164,1,1305,False,0.125,5,15,0,3,3,5,1,2,0
4756,0,2023-12-23T12:00:00Z,False,0,4/2/2025 0:00,?,0.0,0.0,0.0,0.0,250,73,1,2249,False,0.125,5,15,0,3,3,1,1,2,0
4757,0,2023-12-23T10:25:00Z,False,0,8/8/2024 0:00,?,0.0,0.0,0.0,0.0,1175,722,1,373,False,0.125,5,15,0,3,3,5,1,2,0
4758,1,2023-12-23T05:00:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,6,0,0,1,0,3,0
4759,1,2023-12-21T23:55:00Z,False,0,?,?,0.0,0.0,0.0,?,179,356,1,576,False,0.25,0,0,12,0,0,1,0,3,0
4760,0,2023-12-21T21:00:00Z,False,0,?,?,?,?,?,?,157,539,1,1312,False,0.125,0,0,13,3,0,5,0,3,0
4761,0,2023-12-21T19:14:00Z,False,0,2/20/2025 0:00,Fatal,1.0,0.0,0.0,1.0,579,1136,1,576,False,0.125,5,15,0,1,3,3,1,2,1
4762,0,2023-12-21T17:53:00Z,False,0,4/24/2025 0:00,?,0.0,0.0,0.0,0.0,381,910,1,2560,False,0.125,5,15,0,3,3,3,1,2,0
4763,0,2023-12-21T14:10:00Z,False,0,?,Minor,0.0,0.0,2.0,2.0,811,1387,1,576,False,0.125,0,15,0,3,3,3,2,3,0
4764,1,2023-12-21T10:07:00Z,False,0,?,?,0.0,0.0,0.0,0.0,179,424,1,725,False,0.25,0,0,12,0,0,5,0,3,0
4765,1,2023-12-20T15:14:00Z,False,0,?,?,?,?,?,?,179,366,1,2001,False,0.25,0,0,4,2,3,10,2,3,0
4766,1,2023-12-20T09:09:00Z,False,0,?,?,0.0,0.0,0.0,0.0,45,523,1,576,False,,0,16,6,0,0,4,0,3,0
4767,0,2023-12-19T22:04:00Z,False,0,?,Fatal,2.0,0.0,0.0,2.0,73,610,6,576,False,0.125,0,14,0,1,3,3,2,3,1
4768,0,2023-12-19T19:30:00Z,False,0,3/12/2024 0:00,?,0.0,0.0,0.0,0.0,179,356,1,576,False,0.25,6,0,4,3,3,3,1,2,0
4769,1,2023-12-19T19:00:00Z,False,0,?,?,0.0,0.0,0.0,?,179,356,1,2738,False,0.25,0,0,12,0,0,1,0,3,0
4770,0,2023-12-19T18:20:00Z,False,0,?,?,0.0,0.0,0.0,0.0,993,1725,6,576,False,,0,9,13,3,0,2,0,3,0
4771,0,2023-12-19T11:05:00Z,False,0,2/20/2024 0:00,?,0.0,0.0,0.0,0.0,250,71,1,576,False,0.125,5,15,0,3,3,5,1,2,0
4772,1,2023-12-19T09:42:00Z,False,0,?,?,?,?,?,?,179,356,1,576,False,,0,0,12,0,0,10,0,3,0
4773,1,2023-12-19T00:29:00Z,False,0,?,Minor,0.0,0.0,5.0,5.0,541,1133,1,576,False,0.25,0,22,12,3,0,3,0,3,0
4774,0,2023-12-18T19:35:00Z,False,0,3/21/2024 0:00,Minor,0.0,0.0,2.0,2.0,270,1958,1,2245,False,0.125,5,13,0,3,3,1,1,2,0
4775,0,2023-12-18T19:30:00Z,False,0,4/12/2024 0:00,Minor,0.0,0.0,2.0,2.0,13,4,1,2700,False,0.125,5,13,0,3,3,1,1,2,0
4776,0,2023-12-18T16:20:00Z,False,0,2/20/2024 0:00,Minor,0.0,0.0,1.0,1.0,896,1584,1,1381,False,0.25,5,3,0,3,3,1,1,2,0
4777,0,2023-12-18T15:40:00Z,False,0,1/2/2025 0:00,?,0.0,0.0,0.0,0.0,157,508,1,2656,False,0.125,5,15,0,3,3,4,1,2,0
4778,0,2023-12-17T16:14:00Z,False,0,4/1/2025 0:00,Serious,0.0,2.0,0.0,2.0,157,706,1,747,False,0.125,5,15,0,1,3,4,1,2,0
4779,1,2023-12-17T16:09:00Z,False,0,?,?,0.0,0.0,0.0,?,179,356,1,1180,False,0.25,0,0,12,4,0,10,0,3,0
4780,0,2023-12-17T12:46:00Z,False,0,3/21/2024 0:00,?,0.0,0.0,0.0,0.0,250,72,1,2468,False,0.125,5,13,0,3,3,5,1,2,0
4781,0,2023-12-16T18:54:00Z,False,0,?,Fatal,3.0,0.0,0.0,3.0,250,66,1,489,False,0.125,0,15,0,1,0,1,2,3,1
4782,0,2023-12-16T13:50:00Z,False,0,?,Fatal,1.0,0.0,0.0,1.0,354,2165,1,612,True,0.125,0,15,0,3,3,10,2,3,1
4783,0,2023-12-16T12:37:00Z,False,0,3/21/2024 0:00,?,0.0,0.0,0.0,0.0,953,1046,6,576,True,0.125,5,15,0,3,2,6,1,2,0
4784,0,2023-12-15T22:33:00Z,False,0,2/29/2024 0:00,?,0.0,0.0,0.0,0.0,157,319,1,520,False,0.25,5,15,0,3,3,5,1,2,0
