"Mkey	EventDate	City	State	Country	ReportNo	N#	SerialNumber	HasSafetyRec	Mode	ReportType	OriginalPublishedDate	DocketOriginalPublishedDate	HighestInjuryLevel	FatalInjuryCount	SeriousInjuryCount	MinorInjuryCount	OnboardInjuryCount	OnGroundInjuryCount	ProbableCause	Findings	EventID	Latitude	Longitude 	Make	Model	AirCraftCategory	AirportID	AirportName	AmateurBuilt	NumberOfEngines	EngineType	Scheduled	PurposeOfFlight	FAR	AirCraftDamage	WeatherCondition	Operator	BroadPhaseofFlight	ReportStatus	RepGenFlag	MostRecentReportType	DocketUrl	ReportUrl			",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA217	ACC	192320	2023-06-05T17:00:00Z	Bakersfield	California	United States		N6174W	502B-0351	FALSE	Aviation	DirectorBrief	4/4/2024 0:00	2024-04-04T17:00:00Z	Minor	0	0	1	1		The pilot’s improper use of flaps during the takeoff sequence which resulted in a runway overrun and collision with trees.	""Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot", Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Configuration - Incorrect use/operation," Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment""		35.082813000000002	-119.00267	AIR TRACTOR INC	AT-502B	AIR	0	Company Airstrip	false	1	REC		AAPL	137	Substantial	VMC	WHEELER RIDGE AVIATION INC	Takeoff	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192320	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192320/pdf",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	ERA23LA269	ACC	192379	2023-06-05T16:47:00Z	Orlando	Florida	United States		N27UK	1871	FALSE	Aviation	DirectorBrief	11/9/2023 0:00	2023-11-09T18:00:00Z	None	0	0	0	0	0	""The pilot’s improper landing flare during a practice autorotation"," which resulted in a hard landing.""	""Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot"," Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation""		28.541170999999999	-81.340903	BELL	206B	HELI	ORL	Orlando Executive Airport	false	1	TS		FLTS	091	Substantial	VMC	The Heli Team	Emergency Descent	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192379	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192379/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA216	ACC	192319	2023-06-05T16:17:00Z	Santa Monica	California	United States		N819KS	17280914	FALSE	Aviation	DirectorBrief	6/20/2024 0:00	2024-06-20T17:00:00Z	None	0	0	0	0		""A failure of the nose wheel upper torque link bolt"," which resulted in a loss of steering control. Contributing to the accident were maintenance personnel’s failure to inspect and replace the fractured bolt and the pilot’s oversight of the bolt during his preflight inspection.""	""Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Failure", Aircraft - Aircraft systems - Landing gear system - Nose/tail gear attach section - Inadequate inspection, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Personnel issues - Task performance - Maintenance - Replacement - Maintenance personnel," Personnel issues - Task performance - Inspection - Preflight inspection - Pilot""		34.015822	-118.4513	CESSNA	172R	AIR	SMO	SANTA MONICA MUNI	false	1	REC		FLTS	091	Substantial	VMC		Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192319	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192319/pdf",,,,,,,,,,,,,,,,,,
"cases2023.csv	ERA23FA256	ACC	192300	2023-06-04T16:23:00Z	Montebello	Virginia	United States		N611VG	560-0091	FALSE	Aviation				Fatal	4	0	0	4	0				37.921573000000002	-79.103668	CESSNA	560	AIR	NONE	NONE	false	2			PERS	091	Destroyed	VMC	ENCORE MOTORS OF MELBOURNE INC	Enroute	In work		Prelim		https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192300/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	ERA23LA257	ACC	192322	2023-06-04T15:50:00Z	Charlotte Amalie	Caribbean Sea	United States		N7037E	402C0471	FALSE	Aviation	DirectorBrief	7/7/2023 0:00	2023-07-07T17:00:00Z	Serious	0	1	1	2	0	An in-flight collision with a bird while entering the traffic pattern.	Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment		17.694144999999999	-64.801191	CESSNA	402	AIR	TIST	Cyril E King Airport	false	2	REC	SCHD	BUS	135	Minor	VMC	HYANNIS AIR SERVICE INC	Approach	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192322	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192322/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA224	ACC	192311	2023-06-04T13:15:00Z	Oklahoma City	Oklahoma	United States		N9169Q	E-253	FALSE	Aviation	DirectorBrief	4/18/2024 0:00	2024-04-18T17:00:00Z	None	0	0	0	0		A loss of engine power during approach for landing for undetermined reasons.	Not determined - Not determined - (general) - (general) - Unknown/Not determined		35.601832999999999	-97.706167	BEECH	A36	AIR	HSD	SUNDANCE	false	1	REC	NSCH	PERS	091	Substantial	VMC		Approach	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192311	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192311/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA215	ACC	192310	2023-06-04T12:30:00Z	Belfair	Washington	United States		N77583	22073	FALSE	Aviation	DirectorBrief	11/7/2024 0:00	2024-11-07T19:00:00Z	Serious	0	2	0	2	0	The total loss of engine power due to the fatigue failure of the crankshaft accessory drive gear.	""Aircraft - Aircraft power plant - Accessory gear-boxes - (general) - Failure", Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng rear section - Failure," Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible""		47.472074999999997	-122.80606	PIPER	J3C-65	AIR	PWT	BREMERTON NTL	false	1	REC		INST	091	Substantial	VMC		Enroute	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192310	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192310/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	ANC23LA040	ACC	192329	2023-06-04T11:30:00Z	Anchorage	Alaska	United States		N83330	18-7609080	FALSE	Aviation	DirectorBrief	8/31/2023 0:00		None	0	0	0	0		""The pilot's excessive braking during landing on a sand bar"," which resulted in a noseover.""	""Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot", Aircraft - Aircraft systems - Landing gear system - Brake - Incorrect use/operation," Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Soft surface - Effect on operation""		61.299999999999997	-150.6	PIPER	PA-18-150	AIR			false	1	REC		PERS	091	Substantial	VMC		Landing	Completed		Final		https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192329/pdf",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA212	ACC	192307	2023-06-04T10:05:00Z	Colusa	California	United States		N6750K	449-B	FALSE	Aviation	DirectorBrief	10/20/2023 0:00	2023-10-20T17:00:00Z	Serious	0	1	0	1		The pilot’s failure to maintain clearance from a power line during a low-level aerial application																								",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	""flight. Contributing to the accident was the pilot’s fatigue.""""""	""Personnel issues - Psychological - Mental/emotional state - Boredom - Pilot", Personnel issues - Physical - Alertness/Fatigue - Fatigue due to work schedule - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Compliance w/ procedure," Environmental issues - Physical environment - Object/animal/substance - Wire - Contributed to outcome""		39.241596999999999	-121.90951	GRUMMAN ACFT ENG COR-SCHWEIZER	G-164B	AIR			FALSE	1	REC		AAPL	137	Substantial	VMC		Takeoff	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192307	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192307/pdf																					",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA222	ACC	192302	2023-06-03T19:00:00Z	Garden Plain	Kansas	United States		N1PW	1004	FALSE	Aviation	DirectorBrief	10/5/2023 0:00	2023-10-05T17:00:00Z	None	0	0	0	0		The pilot’s inability to maintain directional control during landing roll due to a flat tire.	""Aircraft - Aircraft systems - Landing gear system - Tube - Failure"," Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot""		37.660969999999999	-97.629211	PITTS	S-2S	AIR	SN61	Yoder Airpark	false	1	REC		PERS	091	Substantial	VMC	WELKIN AERO INC	Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192302	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192302/pdf",,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	ERA23LA268	ACC	192370	2023-06-03T18:09:00Z	Louisville	Georgia	United States		N828WD	327	FALSE	Aviation	DirectorBrief	6/26/2024 0:00	2024-06-26T17:00:00Z	Minor	0	0	1	1	0	""The pilot’s decision to take off in wind conditions that exceeded his ability to maintain directional control"," resulting in a runway excursion and substantial damage to the airplane.""	""Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained", Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot," Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation""		32.985944000000003	-82.384806	JABIRU	J250	AIR	2J3	Louisville Municipal	true	1	REC		PERS	091	Substantial	VMC		Takeoff	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192370	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192370/pdf",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA226	ACC	192313	2023-06-03T17:35:00Z	Bristow	Oklahoma	United States		N3830K	3519	FALSE	Aviation	DirectorBrief	11/7/2024 0:00	2024-11-07T19:00:00Z	Serious	0	1	0	1		The loss of engine power due to carburetor ice due to the pilot’s delayed application of carburetor heat.	""Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Contributed to outcome", Aircraft - Aircraft power plant - Engine (reciprocating) - (general) - Malfunction," Personnel issues - Action/decision - Action - Delayed action - Pilot""		35.807046	-96.421136	TEMCO	GC-1B	AIR	OK69	Private	false	1	REC		PERS	091	Substantial	VMC		Maneuvering	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192313	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192313/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA362	ACC	193470	2023-06-03T15:05:00Z	Minden	Nevada	United States		N438BA	029016	FALSE	Aviation	DirectorBrief	3/21/2024 0:00	2024-03-21T17:00:00Z	None	0	0	0	0		""The pilot’s failure to maintain directional control during the landing roll"," resulting in an impact with a taxiway sign.""	""Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained"," Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot""		39.000138	-119.75204	LET	L-23 SUPER BLANIK	GLI	MEV	MINDEN-TAHOE	false	0			INST	091	Substantial	VMC	CIVIL AIR PATROL	Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=193470	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/193470/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	ERA23FA254	ACC	192298	2023-06-03T14:20:00Z	Albertville	Alabama	United States		N601YP	6-6098	FALSE	Aviation	DirectorBrief	2/5/2025 0:00	2025-02-05T18:00:00Z	Fatal	1	0	0	1	0	A descent and impact with terrain for reasons that could not be determined.	Not determined - Not determined - (general) - (general) - Unknown/Not determined		34.276027999999997	-86.30028	ZENITH	601XL	AIR	8A0	ALBERTVILLE RGNL-THOMAS J BRUMLIK FLD	true	1	REC		FLTS	091	Substantial	VMC		Maneuvering	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192298	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192298/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA230	ACC	192323	2023-06-03T14:00:00Z	Rutherfordton	North Carolina	United States		N5068X	151	FALSE	Aviation	DirectorBrief	7/7/2023 0:00	2023-07-07T17:00:00Z	None	0	0	0	0		The disengagement of the tailwheel locking mechanism during the landing roll which resulted in a loss of directional control during landing with a crosswind.	""Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained", Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Contributed to outcome," Aircraft - Aircraft systems - Landing gear system - Steering unit - Failure""		35.427086000000003	-81.935118	CHAMPION	7KCAB	AIR	FQD	RUTHERFORD COUNTY/MARCHMAN FLD	false	1	REC	NSCH	PERS	091	Substantial	VMC		Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192323	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192323/pdf",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA223	ACC	192306	2023-06-03T12:58:00Z	Lake Village	Arkansas	United States		N509HB	502B-2673	FALSE	Aviation	DirectorBrief	3/19/2025 0:00	2025-03-19T18:00:00Z	None	0	0	0	0	0	A reported loss of thrust for reasons that could not be determined.	Aircraft - Aircraft power plant - (general) - (general) - Unknown/Not determined		33.322806999999997	-91.299856	AIR TRACTOR INC	AT-502B	AIR			false	1	TP		AAPL	137	Substantial	VMC	BAYLEE COMPANY INC	Initial Climb	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192306	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192306/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA211	ACC	192305	2023-06-03T11:40:00Z	Paul	Idaho	United States		N4894X	2079R	FALSE	Aviation	DirectorBrief	10/20/2023 0:00	2023-10-20T17:00:00Z	None	0	0	0	0		""The pilot’s failure to maintain directional control on the takeoff roll"," resulting in a runway excursion.""	""Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot"," Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained""		42.735349999999997	-113.84289	ROCKWELL INTERNATIONAL	S-2R	AIR	n/a	Rocky Ridge	false	1	TP		AAPL	137	Substantial	VMC		Takeoff	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192305	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192305/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA214	ACC	192309	2023-06-03T11:34:00Z	Filer	Idaho	United States		N205PA	1996	FALSE	Aviation	DirectorBrief	10/26/2023 0:00	2023-10-26T17:00:00Z	Minor	0	0	1	1		""The pilot’s improper anti-torque pedal inputs during takeoff"," which resulted in a loss of helicopter control during takeoff and subsequent dynamic rollover.""	""Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot", Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained," Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained""		42.562778000000002	-114.54916	BELL	206B	HELI			false	1	TS		PERS	091	Substantial	VMC		Takeoff	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192309	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192309/pdf",,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23LA210	ACC	192304	2023-06-03T11:15:00Z	Prescott	Arizona	United States		N249K	172S12830	FALSE	Aviation	DirectorBrief	10/20/2023 0:00	2023-10-20T17:00:00Z	None	0	0	0	0		""The pilot’s improper landing flare"," which resulted in an aerodynamic stall. Contributing to the accident was his delayed decision to initiate a go-around.""	""Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Incorrect use/operation", Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot," Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained""		34.659064999999998	-112.4146	CESSNA	172	AIR	PRC	PRESCOTT RGNL - ERNEST A LOVE FLD	false	1	REC	NSCH	PERS	091	Substantial	VMC	LEIGHNOR AIRCRAFT LLC	Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192304	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192304/pdf",,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA233	ACC	192334	2023-06-03T10:00:00Z	Carrington	North Dakota	United States		N8843L	25-5354	FALSE	Aviation	DirectorBrief	11/15/2023 0:00	2023-11-15T18:00:00Z	None	0	0	0	0	0	A total loss of engine power as a result of carburetor ice that formed while the engine was operating at a low power setting for an extended period of time before departure.	""Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice", deice - Capability exceeded," Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Effect on equipment""		47.442982999999998	-99.142824	PIPER	PA-25-235	AIR	46D		false	1	REC		AAPL	137	Substantial	VMC	POLRIES LARRY J	Maneuvering	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192334	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192334/pdf",,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	WPR23FA208	ACC	192296	2023-06-03T09:11:00Z	Tupelo	Mississippi	United States		N4077W	31-8112031	FALSE	Aviation				Fatal	2	0	0	2					34.271751999999999	-88.767722	PIPER	PA-31-325	AIR	TUP	TUPELO RGNL	false	2			PERS	091	Destroyed	VMC		Takeoff	In work		Prelim		https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192296/pdf",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	GAA23WA169	ACC	192411	2023-06-02T22:49:00Z	Glenorchy		New Zealand		ZK-IFT		FALSE	Aviation				None	0	0	0	0							MD HELICOPTER	500	HELI			false					NUSN	Substantial			Maneuvering	N/A		Prelim		None",,,,,,,,,,,,,,,,,,,,,,,
"cases2023.csv	CEN23LA227	ACC	192316	2023-06-02T15:50:00Z	Starbuck	Minnesota	United States		N1025T	M3X20-4-00116	FALSE	Aviation	DirectorBrief	7/10/2024 0:00	2024-07-10T17:00:00Z	Serious	0	1	1	2	0	""The pilot’s improper landing flare and hard landing"," which resulted in the left axle fracturing from bending overstress.""	""Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Failure", Aircraft - Aircraft systems - Landing gear system - Main gear strut/axle/truck - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained," Personnel issues - Action/decision - Action - Incorrect action performance - Pilot""		45.598892999999997	-95.536149	KOLB	TWINSTAR	AIR	D32	STARBUCK MUNI	true	1	REC		INST	091	Substantial	VMC		Landing	Completed		Final	https://data.ntsb.gov/Docket?ProjectID=192316	https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/192316/pdf",,,,,,,,,,,,,,,,,,
